dataset,attack,attack_seed,sampling_seed,cap,nc,bit_accuracy,empty_bins
Landuse,vertex_delete_50pct,10,2,1000000,0.9347181159503735,0.919921875,0
Landuse,vertex_delete_50pct,10,3,1000000,0.9347181159503735,0.919921875,0
Landuse,vertex_delete_50pct,10,4,1000000,0.9347181159503735,0.919921875,0
Landuse,vertex_delete_50pct,10,5,1000000,0.9347181159503735,0.919921875,0
Landuse,vertex_delete_50pct,10,6,1000000,0.9347181159503735,0.919921875,0
Landuse,vertex_delete_50pct,10,7,1000000,0.9347181159503735,0.919921875,0
Landuse,vertex_delete_50pct,10,8,1000000,0.9347181159503735,0.919921875,0
Landuse,vertex_delete_50pct,10,9,1000000,0.9347181159503735,0.919921875,0
Landuse,object_delete_90pct,10,0,1,0.8312993333968599,0.802734375,19
Landuse,object_delete_90pct,10,1,1,0.8263279079701822,0.7958984375,19
Landuse,object_delete_90pct,10,2,1,0.8363846370732675,0.8076171875,19
Landuse,object_delete_90pct,10,3,1,0.8309506723571409,0.8017578125,19
Landuse,object_delete_90pct,10,4,1,0.8314646378209264,0.80078125,19
Landuse,object_delete_90pct,10,5,1,0.8460798332573981,0.8173828125,19
Landuse,object_delete_90pct,10,6,1,0.8311525215522841,0.8017578125,19
Landuse,object_delete_90pct,10,7,1,0.8356433051958901,0.80859375,19
Landuse,object_delete_90pct,10,8,1,0.8311058419481324,0.802734375,19
Landuse,object_delete_90pct,10,9,1,0.8295853109908518,0.798828125,19
Landuse,object_delete_90pct,10,0,3,0.8916079772136464,0.869140625,19
Landuse,object_delete_90pct,10,1,3,0.8903467799217704,0.8662109375,19
Landuse,object_delete_90pct,10,2,3,0.9062240655933462,0.8857421875,19
Landuse,object_delete_90pct,10,3,3,0.901596328658022,0.880859375,19
Landuse,object_delete_90pct,10,4,3,0.8977684009435745,0.8759765625,19
Landuse,object_delete_90pct,10,5,3,0.8982043835969449,0.8759765625,19
Landuse,object_delete_90pct,10,6,3,0.8980571507531362,0.8759765625,19
Landuse,object_delete_90pct,10,7,3,0.8976269238408823,0.8759765625,19
Landuse,object_delete_90pct,10,8,3,0.8992413607542652,0.8779296875,19
Landuse,object_delete_90pct,10,9,3,0.8960286733763294,0.873046875,19
Landuse,object_delete_90pct,10,0,5,0.9199051266869852,0.9013671875,19
Landuse,object_delete_90pct,10,1,5,0.920165290575423,0.9013671875,19
Landuse,object_delete_90pct,10,2,5,0.9151469967213628,0.8955078125,19
Landuse,object_delete_90pct,10,3,5,0.9160074894427939,0.896484375,19
Landuse,object_delete_90pct,10,4,5,0.9185842505572521,0.8994140625,19
Landuse,object_delete_90pct,10,5,5,0.9199051266869852,0.9013671875,19
Landuse,object_delete_90pct,10,6,5,0.9202981814972309,0.9013671875,19
Landuse,object_delete_90pct,10,7,5,0.9179993433804472,0.8984375,19
Landuse,object_delete_90pct,10,8,5,0.9152836588363203,0.8955078125,19
Landuse,object_delete_90pct,10,9,5,0.9214911700088593,0.9033203125,19
Landuse,object_delete_90pct,10,0,10,0.9204329203216193,0.9013671875,19
Landuse,object_delete_90pct,10,1,10,0.9204329203216193,0.9013671875,19
Landuse,object_delete_90pct,10,2,10,0.9204329203216193,0.9013671875,19
Landuse,object_delete_90pct,10,3,10,0.9204329203216193,0.9013671875,19
Landuse,object_delete_90pct,10,4,10,0.9204329203216193,0.9013671875,19
Landuse,object_delete_90pct,10,5,10,0.9204329203216193,0.9013671875,19
Landuse,object_delete_90pct,10,6,10,0.9204329203216193,0.9013671875,19
Landuse,object_delete_90pct,10,7,10,0.9204329203216193,0.9013671875,19
Landuse,object_delete_90pct,10,8,10,0.9204329203216193,0.9013671875,19
Landuse,object_delete_90pct,10,9,10,0.9204329203216193,0.9013671875,19
Landuse,object_delete_90pct,10,0,1000000,0.9204329203216193,0.9013671875,19
Landuse,object_delete_90pct,10,1,1000000,0.9204329203216193,0.9013671875,19
Landuse,object_delete_90pct,10,2,1000000,0.9204329203216193,0.9013671875,19
Landuse,object_delete_90pct,10,3,1000000,0.9204329203216193,0.9013671875,19
Landuse,object_delete_90pct,10,4,1000000,0.9204329203216193,0.9013671875,19
Landuse,object_delete_90pct,10,5,1000000,0.9204329203216193,0.9013671875,19
Landuse,object_delete_90pct,10,6,1000000,0.9204329203216193,0.9013671875,19
Landuse,object_delete_90pct,10,7,1000000,0.9204329203216193,0.9013671875,19
Landuse,object_delete_90pct,10,8,1000000,0.9204329203216193,0.9013671875,19
Landuse,object_delete_90pct,10,9,1000000,0.9204329203216193,0.9013671875,19
Boundary,no_attack,0,0,1,0.6719274149295924,0.6220703125,0
Boundary,no_attack,0,1,1,0.6739194645917864,0.6328125,0
Boundary,no_attack,0,2,1,0.6961612181699868,0.6416015625,0
Boundary,no_attack,0,3,1,0.6764617192424547,0.6240234375,0
Boundary,no_attack,0,4,1,0.6697346298300029,0.623046875,0
Boundary,no_attack,0,5,1,0.7090084613068224,0.6611328125,0
Boundary,no_attack,0,6,1,0.6909800038890659,0.642578125,0
Boundary,no_attack,0,7,1,0.668373882436804,0.6171875,0
Boundary,no_attack,0,8,1,0.6789854454327624,0.6357421875,0
Boundary,no_attack,0,9,1,0.6894963875832671,0.63671875,0
Boundary,no_attack,0,0,3,0.7499777061070355,0.712890625,0
Boundary,no_attack,0,1,3,0.7358450139021424,0.6962890625,0
Boundary,no_attack,0,2,3,0.7381469842740572,0.693359375,0
Boundary,no_attack,0,3,3,0.7473815076128646,0.701171875,0
Boundary,no_attack,0,4,3,0.7220001878699696,0.677734375,0
Boundary,no_attack,0,5,3,0.7475128829686359,0.705078125,0
Boundary,no_attack,0,6,3,0.7258981842289932,0.6845703125,0
Boundary,no_attack,0,7,3,0.7408457105939564,0.6962890625,0
Boundary,no_attack,0,8,3,0.7208463875698177,0.677734375,0
Boundary,no_attack,0,9,3,0.7592830310546677,0.716796875,0
Boundary,no_attack,0,0,5,0.8035736487892577,0.76953125,0
Boundary,no_attack,0,1,5,0.7755077250158702,0.740234375,0
Boundary,no_attack,0,2,5,0.7976643710860024,0.76171875,0
Boundary,no_attack,0,3,5,0.797539888481408,0.7587890625,0
Boundary,no_attack,0,4,5,0.7772158918110593,0.7421875,0
Boundary,no_attack,0,5,5,0.7843097900703129,0.7412109375,0
Boundary,no_attack,0,6,5,0.7889718962534382,0.7548828125,0
Boundary,no_attack,0,7,5,0.7832396888273127,0.744140625,0
Boundary,no_attack,0,8,5,0.7788676465145152,0.73828125,0
Boundary,no_attack,0,9,5,0.7983649986879939,0.7626953125,0
Boundary,no_attack,0,0,10,0.8555403460845971,0.818359375,0
Boundary,no_attack,0,1,10,0.8506158948736031,0.8125,0
Boundary,no_attack,0,2,10,0.861304055645221,0.8232421875,0
Boundary,no_attack,0,3,10,0.8697105459605077,0.8310546875,0
Boundary,no_attack,0,4,10,0.8788632340502645,0.8466796875,0
Boundary,no_attack,0,5,10,0.8677528451366244,0.833984375,0
Boundary,no_attack,0,6,10,0.8608052594457113,0.826171875,0
Boundary,no_attack,0,7,10,0.8537244943064745,0.814453125,0
Boundary,no_attack,0,8,10,0.8459236260801277,0.8037109375,0
Boundary,no_attack,0,9,10,0.8706625796211577,0.8369140625,0
Boundary,no_attack,0,0,1000000,1.0,1.0,0
Boundary,no_attack,0,1,1000000,1.0,1.0,0
Boundary,no_attack,0,2,1000000,1.0,1.0,0
Boundary,no_attack,0,3,1000000,1.0,1.0,0
Boundary,no_attack,0,4,1000000,1.0,1.0,0
Boundary,no_attack,0,5,1000000,1.0,1.0,0
Boundary,no_attack,0,6,1000000,1.0,1.0,0
Boundary,no_attack,0,7,1000000,1.0,1.0,0
Boundary,no_attack,0,8,1000000,1.0,1.0,0
Boundary,no_attack,0,9,1000000,1.0,1.0,0
Boundary,vertex_delete_50pct,1,0,1,0.6289064991115317,0.5791015625,0
Boundary,vertex_delete_50pct,1,1,1,0.6022419927153514,0.546875,0
Boundary,vertex_delete_50pct,1,2,1,0.6484877781943411,0.583984375,0
Boundary,vertex_delete_50pct,1,3,1,0.6114728393784384,0.556640625,0
Boundary,vertex_delete_50pct,1,4,1,0.6189350584223627,0.5634765625,0
Boundary,vertex_delete_50pct,1,5,1,0.6138983550405415,0.5654296875,0
Boundary,vertex_delete_50pct,1,6,1,0.6143495528885232,0.55859375,0
Boundary,vertex_delete_50pct,1,7,1,0.6051344135771415,0.5576171875,0
Boundary,vertex_delete_50pct,1,8,1,0.5963260636677097,0.544921875,0
Boundary,vertex_delete_50pct,1,9,1,0.6179303847597956,0.568359375,0
Boundary,vertex_delete_50pct,1,0,3,0.6450954566171957,0.5966796875,0
Boundary,vertex_delete_50pct,1,1,3,0.6771111667693442,0.630859375,0
Boundary,vertex_delete_50pct,1,2,3,0.6576218587168874,0.599609375,0
Boundary,vertex_delete_50pct,1,3,3,0.6464976285134149,0.587890625,0
Boundary,vertex_delete_50pct,1,4,3,0.6676378207832895,0.615234375,0
Boundary,vertex_delete_50pct,1,5,3,0.6577541965772369,0.6103515625,0
Boundary,vertex_delete_50pct,1,6,3,0.6609770722817694,0.603515625,0
Boundary,vertex_delete_50pct,1,7,3,0.6420453428086074,0.591796875,0
Boundary,vertex_delete_50pct,1,8,3,0.6530451966942992,0.6044921875,0
Boundary,vertex_delete_50pct,1,9,3,0.6502043786762596,0.60546875,0
Boundary,vertex_delete_50pct,1,0,5,0.6529286250990105,0.603515625,0
Boundary,vertex_delete_50pct,1,1,5,0.6708326475186587,0.6240234375,0
Boundary,vertex_delete_50pct,1,2,5,0.7005526320181391,0.6533203125,0
Boundary,vertex_delete_50pct,1,3,5,0.6844607120328269,0.6337890625,0
Boundary,vertex_delete_50pct,1,4,5,0.668336694152186,0.623046875,0
Boundary,vertex_delete_50pct,1,5,5,0.7039533729502659,0.6572265625,0
Boundary,vertex_delete_50pct,1,6,5,0.6611780044794067,0.6103515625,0
Boundary,vertex_delete_50pct,1,7,5,0.6667981980217329,0.6162109375,0
Boundary,vertex_delete_50pct,1,8,5,0.6963201798155739,0.6474609375,0
Boundary,vertex_delete_50pct,1,9,5,0.6819986151618005,0.6298828125,0
Boundary,vertex_delete_50pct,1,0,10,0.7579500568431244,0.6904296875,0
Boundary,vertex_delete_50pct,1,1,10,0.7515431969426297,0.68359375,0
Boundary,vertex_delete_50pct,1,2,10,0.7449878245384701,0.681640625,0
Boundary,vertex_delete_50pct,1,3,10,0.7488235757033831,0.689453125,0
Boundary,vertex_delete_50pct,1,4,10,0.7679344564290018,0.7021484375,0
Boundary,vertex_delete_50pct,1,5,10,0.7490445754722312,0.6884765625,0
Boundary,vertex_delete_50pct,1,6,10,0.7588841814071455,0.6982421875,0
Boundary,vertex_delete_50pct,1,7,10,0.7320958544302304,0.6630859375,0
Boundary,vertex_delete_50pct,1,8,10,0.741421916270106,0.6748046875,0
Boundary,vertex_delete_50pct,1,9,10,0.7555837161423031,0.693359375,0
Boundary,vertex_delete_50pct,1,0,1000000,0.8737758176693735,0.84765625,0
Boundary,vertex_delete_50pct,1,1,1000000,0.8737758176693735,0.84765625,0
Boundary,vertex_delete_50pct,1,2,1000000,0.8737758176693735,0.84765625,0
Boundary,vertex_delete_50pct,1,3,1000000,0.8737758176693735,0.84765625,0
Boundary,vertex_delete_50pct,1,4,1000000,0.8737758176693735,0.84765625,0
Boundary,vertex_delete_50pct,1,5,1000000,0.8737758176693735,0.84765625,0
Boundary,vertex_delete_50pct,1,6,1000000,0.8737758176693735,0.84765625,0
Boundary,vertex_delete_50pct,1,7,1000000,0.8737758176693735,0.84765625,0
Boundary,vertex_delete_50pct,1,8,1000000,0.8737758176693735,0.84765625,0
Boundary,vertex_delete_50pct,1,9,1000000,0.8737758176693735,0.84765625,0
Boundary,object_delete_90pct,1,0,1,0.6770719690005151,0.625,0
Boundary,object_delete_90pct,1,1,1,0.6840045205962623,0.6337890625,0
Boundary,object_delete_90pct,1,2,1,0.6956914481480293,0.646484375,0
Boundary,object_delete_90pct,1,3,1,0.677220258166959,0.62890625,0
Boundary,object_delete_90pct,1,4,1,0.6791093002134259,0.6318359375,0
Boundary,object_delete_90pct,1,5,1,0.6698895367916422,0.62109375,0
Boundary,object_delete_90pct,1,6,1,0.694383846272756,0.646484375,0
Boundary,object_delete_90pct,1,7,1,0.6836867305458644,0.6318359375,0
Boundary,object_delete_90pct,1,8,1,0.7048326975864716,0.6533203125,0
Boundary,object_delete_90pct,1,9,1,0.6972665511472531,0.6455078125,0
Boundary,object_delete_90pct,1,0,3,0.7539111197259877,0.712890625,0
Boundary,object_delete_90pct,1,1,3,0.7592830472829463,0.7177734375,0
Boundary,object_delete_90pct,1,2,3,0.7491964705428896,0.70703125,0
Boundary,object_delete_90pct,1,3,3,0.7439777329432868,0.6982421875,0
Boundary,object_delete_90pct,1,4,3,0.74216043338608,0.6982421875,0
Boundary,object_delete_90pct,1,5,3,0.7389884275845571,0.697265625,0
Boundary,object_delete_90pct,1,6,3,0.7417120980162943,0.7001953125,0
Boundary,object_delete_90pct,1,7,3,0.7281338445056985,0.6845703125,0
Boundary,object_delete_90pct,1,8,3,0.7338715938148589,0.6875,0
Boundary,object_delete_90pct,1,9,3,0.7430864859780654,0.701171875,0
Boundary,object_delete_90pct,1,0,5,0.7863867486193536,0.7509765625,0
Boundary,object_delete_90pct,1,1,5,0.7702584371266092,0.728515625,0
Boundary,object_delete_90pct,1,2,5,0.7873656507671948,0.75,0
Boundary,object_delete_90pct,1,3,5,0.7800871538350832,0.7421875,0
Boundary,object_delete_90pct,1,4,5,0.784607794129902,0.74609375,0
Boundary,object_delete_90pct,1,5,5,0.7877467353144202,0.748046875,0
Boundary,object_delete_90pct,1,6,5,0.7664043843649937,0.7275390625,0
Boundary,object_delete_90pct,1,7,5,0.7976500451384476,0.7568359375,0
Boundary,object_delete_90pct,1,8,5,0.8024471794922817,0.76171875,0
Boundary,object_delete_90pct,1,9,5,0.7785586358025426,0.73828125,0
Boundary,object_delete_90pct,1,0,10,0.8341168926141301,0.7919921875,0
Boundary,object_delete_90pct,1,1,10,0.8446516507707931,0.8046875,0
Boundary,object_delete_90pct,1,2,10,0.8410940975498858,0.798828125,0
Boundary,object_delete_90pct,1,3,10,0.8420064239644341,0.7998046875,0
Boundary,object_delete_90pct,1,4,10,0.8352524548331224,0.7919921875,0
Boundary,object_delete_90pct,1,5,10,0.8392004498997648,0.7958984375,0
Boundary,object_delete_90pct,1,6,10,0.8392667489957436,0.796875,0
Boundary,object_delete_90pct,1,7,10,0.8451898244452777,0.8046875,0
Boundary,object_delete_90pct,1,8,10,0.8368020883300298,0.7939453125,0
Boundary,object_delete_90pct,1,9,10,0.8462071786727651,0.806640625,0
Boundary,object_delete_90pct,1,0,1000000,0.8456955083581459,0.80859375,0
Boundary,object_delete_90pct,1,1,1000000,0.8456955083581459,0.80859375,0
Boundary,object_delete_90pct,1,2,1000000,0.8456955083581459,0.80859375,0
Boundary,object_delete_90pct,1,3,1000000,0.8456955083581459,0.80859375,0
Boundary,object_delete_90pct,1,4,1000000,0.8456955083581459,0.80859375,0
Boundary,object_delete_90pct,1,5,1000000,0.8456955083581459,0.80859375,0
Boundary,object_delete_90pct,1,6,1000000,0.8456955083581459,0.80859375,0
Boundary,object_delete_90pct,1,7,1000000,0.8456955083581459,0.80859375,0
Boundary,object_delete_90pct,1,8,1000000,0.8456955083581459,0.80859375,0
Boundary,object_delete_90pct,1,9,1000000,0.8456955083581459,0.80859375,0
Boundary,vertex_delete_50pct,2,0,1,0.6562628344475784,0.6064453125,0
Boundary,vertex_delete_50pct,2,1,1,0.5986603424135188,0.5478515625,0
Boundary,vertex_delete_50pct,2,2,1,0.642523397674918,0.58203125,0
Boundary,vertex_delete_50pct,2,3,1,0.6264302851642788,0.5732421875,0
Boundary,vertex_delete_50pct,2,4,1,0.6223735865247092,0.5673828125,0
Boundary,vertex_delete_50pct,2,5,1,0.6051161684685412,0.556640625,0
Boundary,vertex_delete_50pct,2,6,1,0.6495415180362357,0.5947265625,0
Boundary,vertex_delete_50pct,2,7,1,0.6658356867159559,0.6162109375,0
Boundary,vertex_delete_50pct,2,8,1,0.6034035927422986,0.5478515625,0
Boundary,vertex_delete_50pct,2,9,1,0.5927354797499442,0.544921875,0
Boundary,vertex_delete_50pct,2,0,3,0.645692471310455,0.6015625,0
Boundary,vertex_delete_50pct,2,1,3,0.650590130873094,0.6005859375,0
Boundary,vertex_delete_50pct,2,2,3,0.6758131842648619,0.6259765625,0
Boundary,vertex_delete_50pct,2,3,3,0.6803104997777367,0.6279296875,0
Boundary,vertex_delete_50pct,2,4,3,0.6589567886682426,0.603515625,0
Boundary,vertex_delete_50pct,2,5,3,0.6264701188590724,0.57421875,0
Boundary,vertex_delete_50pct,2,6,3,0.6526135225560983,0.6005859375,0
Boundary,vertex_delete_50pct,2,7,3,0.6473412013807635,0.5986328125,0
Boundary,vertex_delete_50pct,2,8,3,0.6265152109878167,0.5751953125,0
Boundary,vertex_delete_50pct,2,9,3,0.6617062735735338,0.6142578125,0
Boundary,vertex_delete_50pct,2,0,5,0.6650426053892052,0.625,0
Boundary,vertex_delete_50pct,2,1,5,0.6983335483162507,0.65625,0
Boundary,vertex_delete_50pct,2,2,5,0.6573712302616691,0.607421875,0
Boundary,vertex_delete_50pct,2,3,5,0.687849131399326,0.6376953125,0
Boundary,vertex_delete_50pct,2,4,5,0.6923060883030268,0.642578125,0
Boundary,vertex_delete_50pct,2,5,5,0.6838955877145979,0.6357421875,0
Boundary,vertex_delete_50pct,2,6,5,0.6932023579741615,0.65234375,0
Boundary,vertex_delete_50pct,2,7,5,0.6677222022152627,0.626953125,0
Boundary,vertex_delete_50pct,2,8,5,0.6632587761936652,0.611328125,0
Boundary,vertex_delete_50pct,2,9,5,0.6708356730265632,0.62109375,0
Boundary,vertex_delete_50pct,2,0,10,0.7537654446453755,0.6943359375,0
Boundary,vertex_delete_50pct,2,1,10,0.7363081952919621,0.671875,0
Boundary,vertex_delete_50pct,2,2,10,0.7450978650445854,0.6796875,0
Boundary,vertex_delete_50pct,2,3,10,0.7521918215876607,0.6923828125,0
Boundary,vertex_delete_50pct,2,4,10,0.7671373302594048,0.7021484375,0
Boundary,vertex_delete_50pct,2,5,10,0.7631827272298156,0.7021484375,0
Boundary,vertex_delete_50pct,2,6,10,0.752398400863632,0.6865234375,0
Boundary,vertex_delete_50pct,2,7,10,0.7713399474426759,0.7080078125,0
Boundary,vertex_delete_50pct,2,8,10,0.7485288787317977,0.685546875,0
Boundary,vertex_delete_50pct,2,9,10,0.7635904850072461,0.7060546875,0
Boundary,vertex_delete_50pct,2,0,1000000,0.8841508293699839,0.859375,0
Boundary,vertex_delete_50pct,2,1,1000000,0.8841508293699839,0.859375,0
Boundary,vertex_delete_50pct,2,2,1000000,0.8841508293699839,0.859375,0
Boundary,vertex_delete_50pct,2,3,1000000,0.8841508293699839,0.859375,0
Boundary,vertex_delete_50pct,2,4,1000000,0.8841508293699839,0.859375,0
Boundary,vertex_delete_50pct,2,5,1000000,0.8841508293699839,0.859375,0
Boundary,vertex_delete_50pct,2,6,1000000,0.8841508293699839,0.859375,0
Boundary,vertex_delete_50pct,2,7,1000000,0.8841508293699839,0.859375,0
Boundary,vertex_delete_50pct,2,8,1000000,0.8841508293699839,0.859375,0
Boundary,vertex_delete_50pct,2,9,1000000,0.8841508293699839,0.859375,0
Boundary,object_delete_90pct,2,0,1,0.6787663708067384,0.6298828125,0
Boundary,object_delete_90pct,2,1,1,0.7008075154127948,0.65625,0
Boundary,object_delete_90pct,2,2,1,0.6594896957766492,0.6123046875,0
Boundary,object_delete_90pct,2,3,1,0.6812284125549595,0.630859375,0
Boundary,object_delete_90pct,2,4,1,0.7033131241839233,0.65625,0
Boundary,object_delete_90pct,2,5,1,0.6553971731289772,0.607421875,0
Boundary,object_delete_90pct,2,6,1,0.6941540215303169,0.6474609375,0
Boundary,object_delete_90pct,2,7,1,0.6869037302955033,0.634765625,0
Boundary,object_delete_90pct,2,8,1,0.6919544930182643,0.640625,0
Boundary,object_delete_90pct,2,9,1,0.6710427129764157,0.615234375,0
Boundary,object_delete_90pct,2,0,3,0.7468295676599284,0.69921875,0
Boundary,object_delete_90pct,2,1,3,0.7481630050679156,0.7080078125,0
Boundary,object_delete_90pct,2,2,3,0.761842390654357,0.724609375,0
Boundary,object_delete_90pct,2,3,3,0.7342517223385797,0.6875,0
Boundary,object_delete_90pct,2,4,3,0.7455186253923518,0.7021484375,0
Boundary,object_delete_90pct,2,5,3,0.7441979536283182,0.7001953125,0
Boundary,object_delete_90pct,2,6,3,0.7408457105939564,0.6962890625,0
Boundary,object_delete_90pct,2,7,3,0.7380706436248723,0.6943359375,0
Boundary,object_delete_90pct,2,8,3,0.7352757801360255,0.6884765625,0
Boundary,object_delete_90pct,2,9,3,0.7329669414377004,0.685546875,0
Boundary,object_delete_90pct,2,0,5,0.7927029670496962,0.7578125,0
Boundary,object_delete_90pct,2,1,5,0.7877467353144202,0.748046875,0
Boundary,object_delete_90pct,2,2,5,0.7837707604029654,0.7431640625,0
Boundary,object_delete_90pct,2,3,5,0.7776393241131321,0.73828125,0
Boundary,object_delete_90pct,2,4,5,0.7767319402702011,0.73828125,0
Boundary,object_delete_90pct,2,5,5,0.793960379179224,0.7548828125,0
Boundary,object_delete_90pct,2,6,5,0.7679320787595488,0.7255859375,0
Boundary,object_delete_90pct,2,7,5,0.7749819234126134,0.7353515625,0
Boundary,object_delete_90pct,2,8,5,0.7735785165969826,0.732421875,0
Boundary,object_delete_90pct,2,9,5,0.7712811224673983,0.73046875,0
Boundary,object_delete_90pct,2,0,10,0.8569473237898269,0.8193359375,0
Boundary,object_delete_90pct,2,1,10,0.8629873278794199,0.826171875,0
Boundary,object_delete_90pct,2,2,10,0.8706430274987361,0.837890625,0
Boundary,object_delete_90pct,2,3,10,0.8612812745148787,0.826171875,0
Boundary,object_delete_90pct,2,4,10,0.8506368831154926,0.810546875,0
Boundary,object_delete_90pct,2,5,10,0.8695400972023449,0.8359375,0
Boundary,object_delete_90pct,2,6,10,0.8669011226879088,0.83203125,0
Boundary,object_delete_90pct,2,7,10,0.8670901853644252,0.8330078125,0
Boundary,object_delete_90pct,2,8,10,0.8572580567747384,0.8212890625,0
Boundary,object_delete_90pct,2,9,10,0.8592548724157519,0.8212890625,0
Boundary,object_delete_90pct,2,0,1000000,0.8818400869620064,0.8544921875,0
Boundary,object_delete_90pct,2,1,1000000,0.8818400869620064,0.8544921875,0
Boundary,object_delete_90pct,2,2,1000000,0.8818400869620064,0.8544921875,0
Boundary,object_delete_90pct,2,3,1000000,0.8818400869620064,0.8544921875,0
Boundary,object_delete_90pct,2,4,1000000,0.8818400869620064,0.8544921875,0
Boundary,object_delete_90pct,2,5,1000000,0.8818400869620064,0.8544921875,0
Boundary,object_delete_90pct,2,6,1000000,0.8818400869620064,0.8544921875,0
Boundary,object_delete_90pct,2,7,1000000,0.8818400869620064,0.8544921875,0
Boundary,object_delete_90pct,2,8,1000000,0.8818400869620064,0.8544921875,0
Boundary,object_delete_90pct,2,9,1000000,0.8818400869620064,0.8544921875,0
Boundary,vertex_delete_50pct,3,0,1,0.6344084348829219,0.5810546875,0
Boundary,vertex_delete_50pct,3,1,1,0.6318579209425706,0.5830078125,0
Boundary,vertex_delete_50pct,3,2,1,0.6548474412230118,0.5966796875,0
Boundary,vertex_delete_50pct,3,3,1,0.5975012699953579,0.5458984375,0
Boundary,vertex_delete_50pct,3,4,1,0.6120580022176698,0.5556640625,0
Boundary,vertex_delete_50pct,3,5,1,0.5969486435424286,0.5439453125,0
Boundary,vertex_delete_50pct,3,6,1,0.5984674304472403,0.537109375,0
Boundary,vertex_delete_50pct,3,7,1,0.6062622856844394,0.5556640625,0
Boundary,vertex_delete_50pct,3,8,1,0.6126374746329801,0.5556640625,0
Boundary,vertex_delete_50pct,3,9,1,0.6189641438445356,0.5654296875,0
Boundary,vertex_delete_50pct,3,0,3,0.64279835122111,0.587890625,0
Boundary,vertex_delete_50pct,3,1,3,0.678838491174368,0.6328125,0
Boundary,vertex_delete_50pct,3,2,3,0.6461407771041089,0.5908203125,0
Boundary,vertex_delete_50pct,3,3,3,0.6400319941630986,0.5859375,0
Boundary,vertex_delete_50pct,3,4,3,0.6558383247310768,0.6025390625,0
Boundary,vertex_delete_50pct,3,5,3,0.6383697736222586,0.595703125,0
Boundary,vertex_delete_50pct,3,6,3,0.677364634354306,0.626953125,0
Boundary,vertex_delete_50pct,3,7,3,0.6403992045831146,0.5908203125,0
Boundary,vertex_delete_50pct,3,8,3,0.617971966362342,0.5693359375,0
Boundary,vertex_delete_50pct,3,9,3,0.6357309202603104,0.5908203125,0
Boundary,vertex_delete_50pct,3,0,5,0.6742017040336918,0.6298828125,0
Boundary,vertex_delete_50pct,3,1,5,0.6887710146572122,0.64453125,0
Boundary,vertex_delete_50pct,3,2,5,0.7136211509470423,0.6611328125,0
Boundary,vertex_delete_50pct,3,3,5,0.6801481864253778,0.6298828125,0
Boundary,vertex_delete_50pct,3,4,5,0.6755639965803094,0.6298828125,0
Boundary,vertex_delete_50pct,3,5,5,0.684172319121686,0.634765625,0
Boundary,vertex_delete_50pct,3,6,5,0.69168210792541,0.6416015625,0
Boundary,vertex_delete_50pct,3,7,5,0.6708356730265632,0.62109375,0
Boundary,vertex_delete_50pct,3,8,5,0.6661850501237652,0.615234375,0
Boundary,vertex_delete_50pct,3,9,5,0.6494395828495302,0.603515625,0
Boundary,vertex_delete_50pct,3,0,10,0.7459381753361075,0.6796875,0
Boundary,vertex_delete_50pct,3,1,10,0.7519850911063882,0.6865234375,0
Boundary,vertex_delete_50pct,3,2,10,0.7565555616897963,0.6865234375,0
Boundary,vertex_delete_50pct,3,3,10,0.7605254077216619,0.6962890625,0
Boundary,vertex_delete_50pct,3,4,10,0.7499256548549469,0.6865234375,0
Boundary,vertex_delete_50pct,3,5,10,0.7639575278148107,0.7041015625,0
Boundary,vertex_delete_50pct,3,6,10,0.7505905963880999,0.685546875,0
Boundary,vertex_delete_50pct,3,7,10,0.7448105281678093,0.677734375,0
Boundary,vertex_delete_50pct,3,8,10,0.7391527341130278,0.673828125,0
Boundary,vertex_delete_50pct,3,9,10,0.7744316357535539,0.7099609375,0
Boundary,vertex_delete_50pct,3,0,1000000,0.8767782479916251,0.8525390625,0
Boundary,vertex_delete_50pct,3,1,1000000,0.8767782479916251,0.8525390625,0
Boundary,vertex_delete_50pct,3,2,1000000,0.8767782479916251,0.8525390625,0
Boundary,vertex_delete_50pct,3,3,1000000,0.8767782479916251,0.8525390625,0
Boundary,vertex_delete_50pct,3,4,1000000,0.8767782479916251,0.8525390625,0
Boundary,vertex_delete_50pct,3,5,1000000,0.8767782479916251,0.8525390625,0
Boundary,vertex_delete_50pct,3,6,1000000,0.8767782479916251,0.8525390625,0
Boundary,vertex_delete_50pct,3,7,1000000,0.8767782479916251,0.8525390625,0
Boundary,vertex_delete_50pct,3,8,1000000,0.8767782479916251,0.8525390625,0
Boundary,vertex_delete_50pct,3,9,1000000,0.8767782479916251,0.8525390625,0
Boundary,object_delete_90pct,3,0,1,0.688751076698056,0.6376953125,0
Boundary,object_delete_90pct,3,1,1,0.6698895367916422,0.62109375,0
Boundary,object_delete_90pct,3,2,1,0.6999280363976131,0.654296875,0
Boundary,object_delete_90pct,3,3,1,0.6572670690061994,0.6103515625,0
Boundary,object_delete_90pct,3,4,1,0.6615652471241297,0.61328125,0
Boundary,object_delete_90pct,3,5,1,0.6883468379703341,0.642578125,0
Boundary,object_delete_90pct,3,6,1,0.6832531974697225,0.62890625,0
Boundary,object_delete_90pct,3,7,1,0.6753468928681654,0.6259765625,0
Boundary,object_delete_90pct,3,8,1,0.6995620282779134,0.6484375,0
Boundary,object_delete_90pct,3,9,1,0.6969280637116977,0.6435546875,0
