dataset,series,attack,seed,nc,bit_accuracy,ber,votes_total,empty_bins,votes_min,votes_median,votes_mean,votes_max,attack_seeds
Railways,repeat,vertex_delete_30pct,8,0.9992060340153568,0.9990234375,0.0009765625,40060,0,21,39.0,39.12109375,96,[8]
Railways,repeat,vertex_delete_50pct,8,0.9896746569023328,0.9873046875,0.0126953125,31878,0,12,31.0,31.130859375,67,[8]
Railways,repeat,object_delete_30pct,8,1.0,1.0,0.0,37724,0,17,37.0,36.83984375,98,[8]
Railways,repeat,object_delete_90pct,8,0.9179993433804472,0.8984375,0.1015625,4361,14,0,4.0,4.2587890625,12,[8]
Railways,repeat,vertex_add_50pct,8,0.9841029924901796,0.98046875,0.01953125,75767,0,48,74.0,73.9912109375,129,[8]
Railways,repeat,noise_50pct_1p4tau,8,0.8841156057698102,0.8583984375,0.1416015625,52474,0,31,51.0,51.244140625,82,[8]
Railways,repeat,compound,8,0.9334909843811108,0.9189453125,0.0810546875,30206,0,13,30.0,29.498046875,49,"[8, 10008, 20008, 30008]"
Railways,repeat,vertex_delete_30pct,9,0.9992060340153568,0.9990234375,0.0009765625,40088,0,18,39.0,39.1484375,102,[9]
Railways,repeat,vertex_delete_50pct,9,0.9912429266746572,0.9892578125,0.0107421875,31773,0,14,31.0,31.0283203125,81,[9]
Railways,repeat,object_delete_30pct,9,1.0,1.0,0.0,35947,0,18,35.0,35.1044921875,109,[9]
Railways,repeat,object_delete_90pct,9,0.9408194102441676,0.9267578125,0.0732421875,4803,12,0,5.0,4.6904296875,14,[9]
Railways,repeat,vertex_add_50pct,9,0.9762294351155036,0.970703125,0.029296875,75940,0,46,74.0,74.16015625,115,[9]
Railways,repeat,noise_50pct_1p4tau,9,0.8976269238408823,0.8759765625,0.1240234375,52474,0,29,51.0,51.244140625,78,[9]
Railways,repeat,compound,9,0.9317945392429678,0.9169921875,0.0830078125,30194,0,12,29.0,29.486328125,52,"[9, 10009, 20009, 30009]"
Railways,repeat,vertex_delete_30pct,10,0.9992072927806908,0.9990234375,0.0009765625,40050,0,18,39.0,39.111328125,100,[10]
Railways,repeat,vertex_delete_50pct,10,0.9856928196185968,0.982421875,0.017578125,31743,0,11,31.0,30.9990234375,74,[10]
Railways,repeat,object_delete_30pct,10,0.9992072927806908,0.9990234375,0.0009765625,36739,0,19,36.0,35.8779296875,88,[10]
Railways,repeat,object_delete_90pct,10,0.9502179278615238,0.9375,0.0625,5638,4,0,5.0,5.505859375,13,[10]
Railways,repeat,vertex_add_50pct,10,0.9809523809523808,0.9765625,0.0234375,75912,0,47,74.0,74.1328125,117,[10]
Railways,repeat,noise_50pct_1p4tau,10,0.8855427505337032,0.8603515625,0.1396484375,52474,0,29,51.0,51.244140625,76,[10]
Railways,repeat,compound,10,0.9184293902107376,0.900390625,0.099609375,30028,0,14,29.0,29.32421875,52,"[10, 10010, 20010, 30010]"
