dataset,series,attack,seed,nc,bit_accuracy,ber,votes_total,empty_bins,votes_min,votes_median,votes_mean,votes_max,attack_seeds
Boundary,repeat,vertex_add_50pct,7,0.899520977561244,0.8779296875,0.1220703125,185500,0,145,181.0,181.15234375,263,[7]
Boundary,repeat,noise_50pct_1p4tau,7,0.7870808892420823,0.75,0.25,123912,0,87,121.0,121.0078125,164,[7]
Boundary,repeat,compound,7,0.8349084949529112,0.7998046875,0.2001953125,67411,0,40,66.0,65.8310546875,94,"[7, 10007, 20007, 30007]"
Boundary,repeat,vertex_delete_30pct,8,0.9689319926337484,0.9619140625,0.0380859375,87021,0,54,85.0,84.9814453125,153,[8]
Boundary,repeat,vertex_delete_50pct,8,0.8880066343634093,0.8623046875,0.1376953125,62450,0,34,61.0,60.986328125,118,[8]
Boundary,repeat,object_delete_30pct,8,0.9976212494588168,0.9970703125,0.0029296875,89471,0,63,87.0,87.3740234375,158,[8]
Boundary,repeat,object_delete_90pct,8,0.8437203507178831,0.8056640625,0.1943359375,9970,0,1,9.0,9.736328125,21,[8]
Boundary,repeat,vertex_add_50pct,8,0.8923469810514251,0.8701171875,0.1298828125,185396,0,133,181.0,181.05078125,281,[8]
Boundary,repeat,noise_50pct_1p4tau,8,0.8044212920051429,0.7685546875,0.2314453125,123903,0,88,121.0,120.9990234375,154,[8]
Boundary,repeat,compound,8,0.8215598888255423,0.7861328125,0.2138671875,63724,0,40,62.0,62.23046875,96,"[8, 10008, 20008, 30008]"
Boundary,repeat,vertex_delete_30pct,9,0.9695335717100626,0.962890625,0.037109375,86678,0,53,84.0,84.646484375,156,[9]
Boundary,repeat,vertex_delete_50pct,9,0.8930878254970487,0.87109375,0.12890625,62135,0,32,61.0,60.6787109375,134,[9]
Boundary,repeat,object_delete_30pct,9,0.9952279769488644,0.994140625,0.005859375,86491,0,55,84.0,84.4638671875,151,[9]
Boundary,repeat,object_delete_90pct,9,0.8562353773199958,0.8232421875,0.1767578125,8667,0,1,8.0,8.4638671875,20,[9]
Boundary,repeat,vertex_add_50pct,9,0.888955079013573,0.8662109375,0.1337890625,185642,0,136,181.0,181.291015625,250,[9]
Boundary,repeat,noise_50pct_1p4tau,9,0.8273817911792967,0.794921875,0.205078125,123914,0,84,121.0,121.009765625,153,[9]
Boundary,repeat,compound,9,0.8151215908190841,0.7802734375,0.2197265625,67714,0,42,66.0,66.126953125,95,"[9, 10009, 20009, 30009]"
Boundary,repeat,vertex_delete_30pct,10,0.9712658346160282,0.96484375,0.03515625,86813,0,57,85.0,84.7783203125,149,[10]
Boundary,repeat,vertex_delete_50pct,10,0.8876312761697489,0.8642578125,0.1357421875,62092,0,37,60.0,60.63671875,123,[10]
Boundary,repeat,object_delete_30pct,10,0.9944491628150685,0.9931640625,0.0068359375,91915,0,63,90.0,89.7607421875,153,[10]
Boundary,repeat,object_delete_90pct,10,0.8320137231098041,0.79296875,0.20703125,8775,0,1,8.0,8.5693359375,19,[10]
Boundary,repeat,vertex_add_50pct,10,0.9177539689565528,0.900390625,0.099609375,185710,0,137,181.0,181.357421875,293,[10]
Boundary,repeat,noise_50pct_1p4tau,10,0.8080920045361769,0.76953125,0.23046875,123913,0,83,121.0,121.0087890625,155,[10]
Boundary,repeat,compound,10,0.8170371282103233,0.779296875,0.220703125,64873,0,41,63.0,63.3525390625,98,"[10, 10010, 20010, 30010]"
