dataset,series,attack,seed,attack_seeds,nc,bit_accuracy,ber,votes_total,empty_bins,votes_min,votes_median,votes_mean,votes_max
Lake,repeat,vertex_delete_50pct,9,[9],0.9207878746497293,0.904296875,0.095703125,34142,0,16,33.0,33.341796875,54
Lake,repeat,object_delete_30pct,9,[9],1.0,1.0,0.0,48130,0,22,47.0,47.001953125,73
Lake,repeat,object_delete_90pct,9,[9],0.9187196254397743,0.8994140625,0.1005859375,6093,1,0,6.0,5.9501953125,14
Lake,repeat,vertex_add_50pct,9,[9],0.9551164718229262,0.9453125,0.0546875,97997,0,61,96.0,95.7001953125,129
Lake,repeat,noise_50pct_1p4tau,9,[9],0.8698288428365684,0.84375,0.15625,65932,0,36,64.0,64.38671875,95
Lake,repeat,compound,9,"[9, 10009, 20009, 30009]",0.8660200490074573,0.8388671875,0.1611328125,38829,0,18,38.0,37.9189453125,62
Lake,repeat,vertex_delete_30pct,10,[10],0.9881263029651624,0.9853515625,0.0146484375,46848,0,24,46.0,45.75,70
Lake,repeat,vertex_delete_50pct,10,[10],0.9367857306730857,0.9228515625,0.0771484375,34164,0,19,33.0,33.36328125,53
Lake,repeat,object_delete_30pct,10,[10],0.9984126984126984,0.998046875,0.001953125,41272,0,23,40.0,40.3046875,65
Lake,repeat,object_delete_90pct,10,[10],0.946262991631132,0.9326171875,0.0673828125,7070,1,0,7.0,6.904296875,18
Lake,repeat,vertex_add_50pct,10,[10],0.9415106663775119,0.9287109375,0.0712890625,97948,0,70,95.0,95.65234375,134
Lake,repeat,noise_50pct_1p4tau,10,[10],0.8607595654295443,0.8330078125,0.1669921875,65928,0,39,64.0,64.3828125,89
Lake,repeat,compound,10,"[10, 10010, 20010, 30010]",0.8855427505337032,0.8603515625,0.1396484375,31385,0,15,30.0,30.6494140625,48
