dataset,series,attack,seed,attack_seeds,nc,bit_accuracy,ber,votes_total,empty_bins,votes_min,votes_median,votes_mean,votes_max
Building,repeat,vertex_delete_50pct,6,[6],0.9323813348332751,0.9169921875,0.0830078125,26341,0,7,23.0,25.7236328125,225
Building,repeat,object_delete_30pct,6,[6],0.9880556503830986,0.9853515625,0.0146484375,28986,0,8,26.0,28.306640625,163
Building,repeat,object_delete_90pct,6,[6],0.9303580695442683,0.916015625,0.083984375,3790,57,0,3.0,3.701171875,17
Building,repeat,vertex_add_50pct,6,[6],0.9560599136534295,0.9462890625,0.0537109375,59667,0,30,56.0,58.2685546875,252
Building,repeat,noise_50pct_1p4tau,6,[6],0.8894641958559448,0.865234375,0.134765625,42874,0,24,41.0,41.869140625,96
Building,repeat,compound,6,"[6, 10006, 20006, 30006]",0.9140173740298371,0.89453125,0.10546875,24893,0,8,22.0,24.3095703125,491
Building,repeat,vertex_delete_30pct,7,[7],0.9744311822967582,0.96875,0.03125,32045,0,11,28.0,31.2939453125,226
Building,repeat,vertex_delete_50pct,7,[7],0.9306846771350478,0.9150390625,0.0849609375,26407,0,7,23.0,25.7880859375,225
Building,repeat,object_delete_30pct,7,[7],0.9848517613952676,0.9814453125,0.0185546875,28542,0,9,26.0,27.873046875,159
Building,repeat,object_delete_90pct,7,[7],0.9375433415778878,0.923828125,0.076171875,4046,40,0,3.0,3.951171875,33
Building,repeat,vertex_add_50pct,7,[7],0.9422001210980044,0.9296875,0.0703125,59574,0,34,55.5,58.177734375,252
Building,repeat,noise_50pct_1p4tau,7,[7],0.8860042177621745,0.86328125,0.13671875,42896,0,22,41.0,41.890625,83
Building,repeat,compound,7,"[7, 10007, 20007, 30007]",0.9062240655933462,0.8857421875,0.1142578125,25066,0,8,22.0,24.478515625,476
Building,repeat,vertex_delete_30pct,8,[8],0.9736463000249808,0.9677734375,0.0322265625,32057,0,11,28.0,31.3056640625,235
Building,repeat,vertex_delete_50pct,8,[8],0.9283486568979007,0.912109375,0.087890625,26447,0,8,23.0,25.8271484375,233
Building,repeat,object_delete_30pct,8,[8],0.9872521301150827,0.984375,0.015625,29527,0,11,26.0,28.8349609375,168
Building,repeat,object_delete_90pct,8,[8],0.925087522853631,0.91015625,0.08984375,3839,53,0,3.0,3.7490234375,28
Building,repeat,vertex_add_50pct,8,[8],0.9461866454490366,0.9345703125,0.0654296875,59514,0,30,56.0,58.119140625,245
Building,repeat,noise_50pct_1p4tau,8,[8],0.8993793830408288,0.876953125,0.123046875,42877,0,20,41.0,41.8720703125,93
Building,repeat,compound,8,"[8, 10008, 20008, 30008]",0.9128933289232578,0.8935546875,0.1064453125,24935,0,8,22.0,24.3505859375,469
Building,repeat,vertex_delete_30pct,9,[9],0.9736166226482669,0.9677734375,0.0322265625,31988,0,11,28.0,31.23828125,234
Building,repeat,vertex_delete_50pct,9,[9],0.9250504611740679,0.908203125,0.091796875,26336,0,8,23.0,25.71875,227
Building,repeat,object_delete_30pct,9,[9],0.9864479554980152,0.9833984375,0.0166015625,28645,0,8,26.0,27.9736328125,157
Building,repeat,object_delete_90pct,9,[9],0.9356860325390904,0.921875,0.078125,3993,38,0,3.0,3.8994140625,27
Building,repeat,vertex_add_50pct,9,[9],0.9552910675993173,0.9453125,0.0546875,59714,0,29,56.0,58.314453125,258
Building,repeat,noise_50pct_1p4tau,9,[9],0.8903467799217704,0.8662109375,0.1337890625,42863,0,23,41.0,41.8583984375,93
Building,repeat,compound,9,"[9, 10009, 20009, 30009]",0.9046720826448792,0.8818359375,0.1181640625,25033,0,9,22.0,24.4462890625,483
Building,repeat,vertex_delete_30pct,10,[10],0.9744928134092335,0.96875,0.03125,31991,0,11,28.0,31.2412109375,227
Building,repeat,vertex_delete_50pct,10,[10],0.9276080515491457,0.9111328125,0.0888671875,26284,0,7,23.0,25.66796875,224
Building,repeat,object_delete_30pct,10,[10],0.9864620122373194,0.9833984375,0.0166015625,29145,0,7,26.0,28.4619140625,172
Building,repeat,object_delete_90pct,10,[10],0.9423512561500821,0.9296875,0.0703125,4344,30,0,4.0,4.2421875,27
Building,repeat,vertex_add_50pct,10,[10],0.9528623888586019,0.9423828125,0.0576171875,59616,0,28,56.0,58.21875,258
Building,repeat,noise_50pct_1p4tau,10,[10],0.8938305182037753,0.8720703125,0.1279296875,42839,0,23,42.0,41.8349609375,89
Building,repeat,compound,10,"[10, 10010, 20010, 30010]",0.9034855366117138,0.880859375,0.119140625,24791,0,7,22.0,24.2099609375,468
